







INFO; 2025-06-25 14:57:58; PLC_C; System running normally; ; OK; 111; 1070; 1805768495; 81
INFO; 2025-06-25 12:19:11; PLC_A; System running normally; ; OK; 109; 1049; 997123032; 95
INFO; 2025-06-25 12:19:10; PLC_A; System running normally; ; OK; 108; 1094; 906160821; 33
ERROR; 2025-06-25 12:19:09; PLC_D; Conveyor misalignment; ; WARN; 106; 1078; 136093749; 35
INFO; 2025-06-25 12:19:08; PLC_B; System running normally; ; WARN; 112; 1030; 524922561; 48
INFO; 2025-06-25 12:19:07; PLC_B; System running normally; ; WARN; 106; 1018; 376819218; 48
ERROR; 2025-06-25 12:19:06; PLC_C; Conveyor misalignment; ; ERR; 114; 1010; 1229862709; 29
INFO; 2025-06-25 12:19:05; PLC_B; System running normally; ; OK; 105; 1092; 1516474127; 1
INFO; 2025-06-25 12:19:04; PLC_D; System running normally; ; OK; 117; 1087; 418717952; 29
INFO; 2025-06-25 12:19:03; PLC_D; System running normally; ; WARN; 112; 1099; 1692605987; 0
INFO; 2025-06-25 12:19:02; PLC_A; System running normally; ; ERR; 104; 1071; 1538835326; 65
INFO; 2025-06-25 12:19:01; PLC_A; System running normally; ; WARN; 110; 1093; 479170909; 12
INFO; 2025-06-25 12:19:00; PLC_A; System running normally; ; ERR; 112; 1041; 906716709; 91
INFO; 2025-06-25 12:18:59; PLC_D; System running normally; ; OK; 120; 1074; 1297204216; 72
ERROR; 2025-06-25 12:18:58; PLC_B; Valve stuck; ; ERR; 117; 1097; 926802690; 26
INFO; 2025-06-25 12:18:57; PLC_D; System running normally; ; WARN; 107; 1073; 1339052477; 26
INFO; 2025-06-25 12:18:56; PLC_B; System running normally; ; OK; 105; 1045; 918384698; 92
INFO; 2025-06-25 12:18:55; PLC_B; System running normally; ; ERR; 115; 1011; 1049612774; 96
INFO; 2025-06-25 12:18:54; PLC_C; System running normally; ; OK; 112; 1071; 1439327426; 47
INFO; 2025-06-25 12:18:53; PLC_B; System running normally; ; WARN; 101; 1050; 2088350986; 96
ERROR; 2025-06-25 12:18:52; PLC_D; Sandextrator overload; 8; ERR; 116; 1053; 871686320; 67
INFO; 2025-06-25 12:18:51; PLC_B; System running normally; ; WARN; 106; 1042; 2129815318; 41
INFO; 2025-06-25 12:18:50; PLC_A; System running normally; ; ERR; 110; 1086; 1236927075; 27
INFO; 2025-06-25 12:18:49; PLC_D; System running normally; ; ERR; 107; 1002; 259587787; 37
INFO; 2025-06-25 12:18:48; PLC_A; System running normally; ; ERR; 106; 1072; 1990815230; 56
INFO; 2025-06-25 12:18:47; PLC_B; System running normally; ; OK; 109; 1003; 368159944; 77
INFO; 2025-06-25 12:18:46; PLC_D; System running normally; ; WARN; 112; 1100; 1071900766; 53
INFO; 2025-06-25 12:18:45; PLC_A; System running normally; ; WARN; 112; 1056; 830993883; 61
INFO; 2025-06-25 12:18:44; PLC_A; System running normally; ; ERR; 105; 1001; 2109902509; 36
ERROR; 2025-06-25 12:18:43; PLC_A; Temperature warning; ; WARN; 104; 1063; 764524436; 80
INFO; 2025-06-25 12:18:42; PLC_C; System running normally; ; OK; 118; 1037; 973851687; 29
INFO; 2025-06-25 12:18:41; PLC_B; System running normally; ; ERR; 108; 1021; 1654009758; 32
INFO; 2025-06-25 12:18:40; PLC_C; System running normally; ; WARN; 111; 1001; 1668395; 92
INFO; 2025-06-25 12:18:39; PLC_D; System running normally; ; ERR; 106; 1052; 746355709; 58
ERROR; 2025-06-25 12:18:38; PLC_A; Conveyor misalignment; ; WARN; 107; 1050; 836938785; 42
INFO; 2025-06-25 12:18:37; PLC_A; System running normally; ; WARN; 108; 1096; 1099252067; 58
INFO; 2025-06-25 12:18:36; PLC_A; System running normally; ; WARN; 109; 1019; 1000585458; 79
INFO; 2025-06-25 12:18:35; PLC_C; System running normally; ; ERR; 112; 1075; 1243698411; 81
INFO; 2025-06-25 12:18:34; PLC_A; System running normally; ; ERR; 118; 1100; 288695300; 39
INFO; 2025-06-25 12:18:33; PLC_C; System running normally; ; WARN; 107; 1091; 2117609258; 7
INFO; 2025-06-25 12:18:32; PLC_C; System running normally; ; OK; 116; 1046; 848924045; 52
INFO; 2025-06-25 12:18:31; PLC_D; System running normally; ; ERR; 112; 1094; 89117774; 14
INFO; 2025-06-25 12:18:30; PLC_C; System running normally; ; WARN; 118; 1081; 1680534783; 79
INFO; 2025-06-25 12:18:29; PLC_D; System running normally; ; WARN; 114; 1029; 1962411053; 87
ERROR; 2025-06-25 12:18:28; PLC_D; Temperature warning; ; ERR; 117; 1089; 1074207591; 7
INFO; 2025-06-25 12:18:27; PLC_B; System running normally; ; WARN; 103; 1021; 867821475; 44
INFO; 2025-06-25 12:18:26; PLC_A; System running normally; ; ERR; 109; 1055; 1344657413; 65
ERROR; 2025-06-25 12:18:25; PLC_B; Conveyor misalignment; ; OK; 116; 1016; 268630899; 40
ERROR; 2025-06-25 12:18:24; PLC_B; Temperature warning; ; ERR; 116; 1080; 790918279; 32
INFO; 2025-06-25 12:18:23; PLC_D; System running normally; ; WARN; 118; 1019; 1494069384; 30
INFO; 2025-06-25 12:18:22; PLC_C; System running normally; ; WARN; 114; 1095; 1049621555; 76
INFO; 2025-06-25 12:18:21; PLC_B; System running normally; ; ERR; 111; 1056; 376397464; 53
ERROR; 2025-06-25 12:18:20; PLC_A; Conveyor misalignment; ; OK; 119; 1097; 1957950398; 0
ERROR; 2025-06-25 12:18:19; PLC_D; Conveyor misalignment; ; ERR; 102; 1019; 932485906; 66
ERROR; 2025-06-25 12:18:18; PLC_B; Valve stuck; ; ERR; 116; 1061; 893004996; 63
INFO; 2025-06-25 12:18:17; PLC_A; System running normally; ; WARN; 107; 1051; 1800812855; 72
INFO; 2025-06-25 12:18:16; PLC_A; System running normally; ; OK; 106; 1027; 381062931; 74
INFO; 2025-06-25 12:18:15; PLC_C; System running normally; ; OK; 118; 1002; 1081531551; 87
ERROR; 2025-06-25 12:18:14; PLC_B; Sandextrator overload; 6; OK; 118; 1090; 216257660; 65
INFO; 2025-06-25 12:18:13; PLC_B; System running normally; ; OK; 103; 1025; 1851249475; 100
INFO; 2025-06-25 12:18:12; PLC_A; System running normally; ; OK; 106; 1000; 1454778215; 60
ERROR; 2025-06-25 12:18:11; PLC_B; Valve stuck; ; OK; 103; 1084; 280396901; 42
INFO; 2025-06-25 12:18:10; PLC_B; System running normally; ; OK; 113; 1012; 1456381025; 10
INFO; 2025-06-25 12:18:09; PLC_B; System running normally; ; OK; 109; 1064; 2127291325; 100
INFO; 2025-06-25 12:18:08; PLC_C; System running normally; ; OK; 118; 1042; 489698712; 89
INFO; 2025-06-25 12:18:07; PLC_D; System running normally; ; WARN; 112; 1056; 1847528402; 72
ERROR; 2025-06-25 12:18:06; PLC_B; Sandextrator overload; 4; ERR; 118; 1099; 283078531; 84
INFO; 2025-06-25 12:18:05; PLC_A; System running normally; ; OK; 106; 1055; 1527798837; 99
ERROR; 2025-06-25 12:18:04; PLC_D; Temperature warning; ; OK; 103; 1025; 391035101; 88
INFO; 2025-06-25 12:18:03; PLC_C; System running normally; ; ERR; 101; 1005; 730368385; 73
ERROR; 2025-06-25 12:18:02; PLC_A; Temperature warning; ; ERR; 101; 1018; 1315478995; 69
ERROR; 2025-06-25 12:18:01; PLC_C; Temperature warning; ; ERR; 114; 1049; 1390880302; 45
ERROR; 2025-06-25 12:18:00; PLC_B; Conveyor misalignment; ; WARN; 115; 1031; 1453305599; 12
INFO; 2025-06-25 12:17:59; PLC_C; System running normally; ; WARN; 105; 1046; 905973222; 21
INFO; 2025-06-25 12:17:58; PLC_C; System running normally; ; WARN; 108; 1019; 567665943; 91
INFO; 2025-06-25 12:17:57; PLC_A; System running normally; ; OK; 106; 1039; 1650012868; 38
ERROR; 2025-06-25 12:17:56; PLC_B; Temperature warning; ; OK; 108; 1050; 224055039; 97
INFO; 2025-06-25 12:17:55; PLC_A; System running normally; ; WARN; 110; 1085; 1102891196; 51
INFO; 2025-06-25 12:17:54; PLC_D; System running normally; ; OK; 114; 1075; 205017212; 62
ERROR; 2025-06-25 12:17:53; PLC_B; Valve stuck; ; OK; 103; 1097; 263017053; 11
INFO; 2025-06-25 12:17:52; PLC_D; System running normally; ; WARN; 106; 1080; 679411757; 29
INFO; 2025-06-25 12:17:51; PLC_B; System running normally; ; WARN; 114; 1039; 1824773644; 1
ERROR; 2025-06-25 12:17:50; PLC_A; Valve stuck; ; OK; 103; 1067; 1606285343; 98
INFO; 2025-06-25 12:17:49; PLC_B; System running normally; ; ERR; 104; 1092; 139156501; 3
ERROR; 2025-06-25 12:17:48; PLC_C; Valve stuck; ; OK; 106; 1016; 879639033; 17
INFO; 2025-06-25 12:17:47; PLC_C; System running normally; ; OK; 116; 1083; 1027123836; 79
INFO; 2025-06-25 12:17:46; PLC_A; System running normally; ; OK; 109; 1009; 926730483; 3
ERROR; 2025-06-25 12:17:45; PLC_B; Temperature warning; ; ERR; 106; 1037; 919854129; 94
INFO; 2025-06-25 12:17:44; PLC_B; System running normally; ; WARN; 102; 1022; 671234330; 60
INFO; 2025-06-25 12:17:43; PLC_D; System running normally; ; ERR; 105; 1067; 1629064498; 22
INFO; 2025-06-25 12:17:42; PLC_A; System running normally; ; ERR; 117; 1089; 1801514942; 31
INFO; 2025-06-25 12:17:41; PLC_B; System running normally; ; ERR; 103; 1004; 781361043; 38
INFO; 2025-06-25 12:17:40; PLC_D; System running normally; ; OK; 105; 1054; 888951455; 50
INFO; 2025-06-25 12:17:39; PLC_D; System running normally; ; WARN; 105; 1087; 35585872; 15
INFO; 2025-06-25 12:17:38; PLC_C; System running normally; ; OK; 117; 1045; 1526475907; 62
INFO; 2025-06-25 12:17:37; PLC_C; System running normally; ; OK; 104; 1002; 570541390; 86
INFO; 2025-06-25 12:17:36; PLC_B; System running normally; ; OK; 103; 1019; 234101085; 46
INFO; 2025-06-25 12:17:35; PLC_D; System running normally; ; WARN; 105; 1087; 591339212; 88
INFO; 2025-06-25 12:17:34; PLC_A; System running normally; ; ERR; 101; 1071; 1150620934; 82
INFO; 2025-06-25 12:17:33; PLC_B; System running normally; ; ERR; 112; 1057; 1730017254; 85
ERROR; 2025-06-25 12:17:32; PLC_A; Sandextrator overload; 2; OK; 103; 1020; 1930266630; 4
INFO; 2025-06-25 12:17:31; PLC_A; System running normally; ; WARN; 117; 1006; 1673891260; 54
INFO; 2025-06-25 12:17:30; PLC_C; System running normally; ; ERR; 114; 1056; 1468081890; 6
INFO; 2025-06-25 12:17:29; PLC_C; System running normally; ; WARN; 102; 1099; 82512755; 70
INFO; 2025-06-25 12:17:28; PLC_C; System running normally; ; OK; 104; 1098; 1789471287; 79
INFO; 2025-06-25 12:17:27; PLC_D; System running normally; ; WARN; 102; 1073; 960565915; 68
INFO; 2025-06-25 12:17:26; PLC_C; System running normally; ; ERR; 107; 1098; 1452526380; 88
INFO; 2025-06-25 12:17:25; PLC_D; System running normally; ; OK; 115; 1076; 1908414027; 100
INFO; 2025-06-25 12:17:24; PLC_D; System running normally; ; OK; 103; 1010; 1469554292; 32
INFO; 2025-06-25 12:17:23; PLC_C; System running normally; ; WARN; 101; 1084; 2118383360; 72
INFO; 2025-06-25 12:17:22; PLC_D; System running normally; ; OK; 120; 1068; 702636287; 32
INFO; 2025-06-25 12:17:21; PLC_D; System running normally; ; WARN; 103; 1095; 94152003; 47
INFO; 2025-06-25 12:17:20; PLC_A; System running normally; ; ERR; 110; 1071; 454163973; 38
INFO; 2025-06-25 12:17:19; PLC_B; System running normally; ; WARN; 113; 1074; 256488314; 93
INFO; 2025-06-25 12:17:18; PLC_C; System running normally; ; ERR; 118; 1052; 855853611; 95
INFO; 2025-06-25 12:17:17; PLC_D; System running normally; ; ERR; 103; 1061; 1974240818; 38
INFO; 2025-06-25 12:17:16; PLC_B; System running normally; ; WARN; 113; 1032; 419214961; 92
INFO; 2025-06-25 12:17:15; PLC_A; System running normally; ; ERR; 109; 1055; 536921845; 34
INFO; 2025-06-25 12:17:14; PLC_B; System running normally; ; WARN; 101; 1061; 1754153486; 19
INFO; 2025-06-25 12:17:13; PLC_D; System running normally; ; WARN; 118; 1039; 666481134; 87
INFO; 2025-06-25 12:17:12; PLC_D; System running normally; ; ERR; 105; 1016; 1804168013; 22
ERROR; 2025-06-25 12:17:11; PLC_C; Valve stuck; ; ERR; 110; 1017; 1971268534; 78
INFO; 2025-06-25 12:17:10; PLC_D; System running normally; ; ERR; 107; 1047; 1111601199; 41
INFO; 2025-06-25 12:17:09; PLC_B; System running normally; ; WARN; 119; 1051; 909505225; 67
INFO; 2025-06-25 12:17:08; PLC_B; System running normally; ; ERR; 103; 1056; 1635327193; 16
INFO; 2025-06-25 12:17:07; PLC_B; System running normally; ; OK; 115; 1043; 1364438426; 94
INFO; 2025-06-25 12:17:06; PLC_C; System running normally; ; ERR; 101; 1075; 27620836; 59
INFO; 2025-06-25 12:17:05; PLC_D; System running normally; ; WARN; 114; 1030; 365842098; 58
INFO; 2025-06-25 12:17:04; PLC_C; System running normally; ; OK; 111; 1043; 496013061; 47
INFO; 2025-06-25 12:17:03; PLC_D; System running normally; ; ERR; 106; 1060; 181262674; 45
INFO; 2025-06-25 12:17:02; PLC_B; System running normally; ; OK; 107; 1069; 1091803402; 40
INFO; 2025-06-25 12:17:01; PLC_A; System running normally; ; WARN; 118; 1072; 1364462180; 23
INFO; 2025-06-25 12:17:00; PLC_A; System running normally; ; ERR; 104; 1089; 1916975633; 0
INFO; 2025-06-25 12:16:59; PLC_C; System running normally; ; ERR; 104; 1006; 2046877707; 17
INFO; 2025-06-25 12:16:58; PLC_B; System running normally; ; OK; 106; 1068; 288389780; 80
INFO; 2025-06-25 12:16:57; PLC_B; System running normally; ; WARN; 108; 1083; 1263101371; 57
INFO; 2025-06-25 12:16:56; PLC_C; System running normally; ; OK; 108; 1034; 2049210228; 1
INFO; 2025-06-25 12:16:55; PLC_B; System running normally; ; ERR; 110; 1046; 2100505924; 22
INFO; 2025-06-25 12:16:54; PLC_B; System running normally; ; WARN; 109; 1011; 1629787639; 41
INFO; 2025-06-25 12:16:53; PLC_D; System running normally; ; OK; 102; 1058; 224534908; 49
ERROR; 2025-06-25 12:16:52; PLC_A; Sandextrator overload; 5; OK; 105; 1027; 1157114482; 100
INFO; 2025-06-25 12:16:51; PLC_D; System running normally; ; WARN; 105; 1077; 1464226647; 19
INFO; 2025-06-25 12:16:50; PLC_C; System running normally; ; ERR; 117; 1068; 1739742477; 89
INFO; 2025-06-25 12:16:49; PLC_B; System running normally; ; ERR; 120; 1066; 1183383606; 18
ERROR; 2025-06-25 12:16:48; PLC_C; Conveyor misalignment; ; WARN; 101; 1069; 767903161; 31
INFO; 2025-06-25 12:16:47; PLC_A; System running normally; ; WARN; 107; 1079; 291868268; 91
INFO; 2025-06-25 12:16:46; PLC_B; System running normally; ; WARN; 112; 1008; 1885697438; 70
INFO; 2025-06-25 12:16:45; PLC_C; System running normally; ; ERR; 104; 1018; 1167637464; 20
INFO; 2025-06-25 12:16:44; PLC_D; System running normally; ; ERR; 102; 1062; 455928708; 37
INFO; 2025-06-25 12:16:43; PLC_D; System running normally; ; WARN; 103; 1082; 342383337; 89
INFO; 2025-06-25 12:16:42; PLC_A; System running normally; ; OK; 109; 1039; 2127298123; 100
INFO; 2025-06-25 12:16:41; PLC_B; System running normally; ; OK; 101; 1009; 297487138; 23
INFO; 2025-06-25 12:16:40; PLC_B; System running normally; ; ERR; 105; 1097; 108393978; 70
INFO; 2025-06-25 12:16:39; PLC_B; System running normally; ; WARN; 116; 1042; 1628453965; 61
INFO; 2025-06-25 12:16:38; PLC_B; System running normally; ; ERR; 113; 1082; 1881019576; 37
INFO; 2025-06-25 12:16:37; PLC_B; System running normally; ; WARN; 110; 1040; 55384428; 88
INFO; 2025-06-25 12:16:36; PLC_A; System running normally; ; OK; 108; 1090; 784000967; 27
ERROR; 2025-06-25 12:16:35; PLC_A; Conveyor misalignment; ; ERR; 119; 1000; 1145274956; 11
INFO; 2025-06-25 12:16:34; PLC_B; System running normally; ; OK; 113; 1044; 662693885; 97
INFO; 2025-06-25 12:16:33; PLC_A; System running normally; ; ERR; 119; 1091; 877003765; 18
INFO; 2025-06-25 12:16:32; PLC_B; System running normally; ; ERR; 107; 1065; 2037715081; 82
INFO; 2025-06-25 12:16:31; PLC_B; System running normally; ; ERR; 118; 1001; 795654258; 34
ERROR; 2025-06-25 12:16:30; PLC_A; Temperature warning; ; OK; 110; 1059; 550818276; 80
INFO; 2025-06-25 12:16:29; PLC_C; System running normally; ; ERR; 115; 1028; 297110086; 3
INFO; 2025-06-25 12:16:28; PLC_A; System running normally; ; ERR; 118; 1039; 624688916; 59
INFO; 2025-06-25 12:16:27; PLC_C; System running normally; ; WARN; 119; 1014; 1279304799; 84
INFO; 2025-06-25 12:16:26; PLC_D; System running normally; ; OK; 110; 1099; 1129341424; 59
INFO; 2025-06-25 12:16:25; PLC_D; System running normally; ; WARN; 114; 1064; 839234827; 21
INFO; 2025-06-25 12:16:24; PLC_B; System running normally; ; OK; 116; 1067; 722920488; 28
INFO; 2025-06-25 12:16:23; PLC_D; System running normally; ; OK; 105; 1060; 931743179; 81
INFO; 2025-06-25 12:16:22; PLC_C; System running normally; ; WARN; 107; 1039; 519164416; 38
INFO; 2025-06-25 12:16:21; PLC_B; System running normally; ; OK; 117; 1017; 1019411988; 50
INFO; 2025-06-25 12:16:20; PLC_A; System running normally; ; OK; 120; 1076; 1271637051; 75
INFO; 2025-06-25 12:16:19; PLC_B; System running normally; ; WARN; 113; 1009; 824398856; 36
INFO; 2025-06-25 12:16:18; PLC_B; System running normally; ; ERR; 114; 1011; 324110536; 71
ERROR; 2025-06-25 12:16:17; PLC_C; Conveyor misalignment; ; WARN; 107; 1080; 1329719626; 89
ERROR; 2025-06-25 12:16:16; PLC_C; Sandextrator overload; 3; OK; 102; 1035; 1363555100; 47
INFO; 2025-06-25 12:16:15; PLC_C; System running normally; ; ERR; 102; 1044; 1409400889; 9
INFO; 2025-06-25 12:16:14; PLC_C; System running normally; ; WARN; 119; 1091; 508677857; 1
INFO; 2025-06-25 12:16:13; PLC_B; System running normally; ; WARN; 114; 1068; 1858784112; 28
INFO; 2025-06-25 12:16:12; PLC_C; System running normally; ; OK; 106; 1079; 2101116943; 47
INFO; 2025-06-25 12:16:11; PLC_D; System running normally; ; OK; 119; 1074; 1243297138; 66
INFO; 2025-06-25 12:16:10; PLC_D; System running normally; ; OK; 117; 1065; 733970080; 35
INFO; 2025-06-25 12:16:09; PLC_C; System running normally; ; WARN; 107; 1005; 998077129; 86
INFO; 2025-06-25 12:16:08; PLC_C; System running normally; ; OK; 107; 1098; 695333630; 23
INFO; 2025-06-25 12:16:07; PLC_B; System running normally; ; WARN; 117; 1086; 653740501; 59
INFO; 2025-06-25 12:16:06; PLC_C; System running normally; ; OK; 111; 1027; 376544003; 54
INFO; 2025-06-25 12:16:05; PLC_C; System running normally; ; ERR; 119; 1083; 1176865342; 96
INFO; 2025-06-25 12:16:04; PLC_A; System running normally; ; WARN; 112; 1011; 1556867622; 70
INFO; 2025-06-25 12:16:03; PLC_C; System running normally; ; OK; 101; 1003; 2077421926; 63
INFO; 2025-06-25 12:16:02; PLC_A; System running normally; ; OK; 108; 1086; 598593625; 20
INFO; 2025-06-25 12:16:01; PLC_A; System running normally; ; WARN; 106; 1090; 932088312; 38
INFO; 2025-06-25 12:16:00; PLC_D; System running normally; ; WARN; 107; 1026; 543291135; 100
INFO; 2025-06-25 12:15:59; PLC_C; System running normally; ; WARN; 107; 1041; 1247070461; 61
INFO; 2025-06-25 12:15:58; PLC_A; System running normally; ; OK; 109; 1042; 84873684; 52
INFO; 2025-06-25 12:15:57; PLC_C; System running normally; ; WARN; 113; 1001; 166205265; 84
INFO; 2025-06-25 12:15:56; PLC_D; System running normally; ; ERR; 118; 1098; 1564360216; 15
INFO; 2025-06-25 12:15:55; PLC_B; System running normally; ; WARN; 117; 1079; 1324189666; 19
INFO; 2025-06-25 12:15:54; PLC_A; System running normally; ; ERR; 120; 1028; 1109869671; 54
INFO; 2025-06-25 12:15:53; PLC_A; System running normally; ; OK; 110; 1049; 1421380032; 77
INFO; 2025-06-25 12:15:52; PLC_A; System running normally; ; OK; 115; 1012; 257043223; 62
INFO; 2025-06-25 12:15:51; PLC_A; System running normally; ; WARN; 101; 1054; 1994710608; 49
INFO; 2025-06-25 12:15:50; PLC_A; System running normally; ; OK; 118; 1099; 121345251; 96
ERROR; 2025-06-25 12:15:49; PLC_B; Sandextrator overload; 10; WARN; 105; 1065; 933580849; 94
INFO; 2025-06-25 12:15:48; PLC_B; System running normally; ; WARN; 116; 1072; 296198093; 26
INFO; 2025-06-25 12:15:47; PLC_A; System running normally; ; ERR; 119; 1058; 1017214702; 18
INFO; 2025-06-25 12:15:46; PLC_D; System running normally; ; WARN; 103; 1080; 255214230; 60
INFO; 2025-06-25 12:15:45; PLC_A; System running normally; ; ERR; 110; 1004; 178316566; 46
INFO; 2025-06-25 12:15:44; PLC_C; System running normally; ; ERR; 114; 1011; 801731606; 2
INFO; 2025-06-25 12:15:43; PLC_C; System running normally; ; WARN; 108; 1077; 486417278; 60
INFO; 2025-06-25 12:15:42; PLC_C; System running normally; ; WARN; 109; 1021; 1319720306; 72
ERROR; 2025-06-25 12:15:41; PLC_B; Conveyor misalignment; ; OK; 112; 1011; 1920780618; 100
INFO; 2025-06-25 12:15:40; PLC_D; System running normally; ; OK; 119; 1003; 1793741793; 50
ERROR; 2025-06-25 12:15:39; PLC_A; Temperature warning; ; ERR; 102; 1039; 1273154405; 0
INFO; 2025-06-25 12:15:38; PLC_C; System running normally; ; ERR; 110; 1092; 1430192256; 62
INFO; 2025-06-25 12:15:37; PLC_C; System running normally; ; WARN; 106; 1039; 2000256041; 43
INFO; 2025-06-25 12:15:36; PLC_D; System running normally; ; WARN; 104; 1012; 27290916; 31
INFO; 2025-06-25 12:15:35; PLC_D; System running normally; ; ERR; 103; 1032; 1720515771; 80
INFO; 2025-06-25 12:15:34; PLC_D; System running normally; ; OK; 106; 1049; 1549430946; 66
ERROR; 2025-06-25 12:15:33; PLC_B; Temperature warning; ; WARN; 104; 1042; 1874542199; 14
INFO; 2025-06-25 12:15:32; PLC_D; System running normally; ; WARN; 116; 1041; 1833462413; 42
INFO; 2025-06-25 12:15:31; PLC_A; System running normally; ; WARN; 119; 1001; 1200202398; 16
INFO; 2025-06-25 12:15:30; PLC_B; System running normally; ; OK; 111; 1054; 540136681; 71
INFO; 2025-06-25 12:15:29; PLC_A; System running normally; ; OK; 103; 1018; 1497490415; 8
INFO; 2025-06-25 12:15:28; PLC_C; System running normally; ; WARN; 120; 1039; 1933232872; 54
INFO; 2025-06-25 12:15:27; PLC_D; System running normally; ; OK; 108; 1030; 886302525; 70
INFO; 2025-06-25 12:15:26; PLC_A; System running normally; ; OK; 109; 1035; 432439787; 26
INFO; 2025-06-25 12:15:25; PLC_D; System running normally; ; WARN; 116; 1077; 932951138; 87
INFO; 2025-06-25 12:15:24; PLC_D; System running normally; ; ERR; 111; 1006; 1396919194; 43
INFO; 2025-06-25 12:15:23; PLC_C; System running normally; ; ERR; 115; 1051; 1878755046; 75
INFO; 2025-06-25 12:15:22; PLC_A; System running normally; ; OK; 120; 1097; 1849796105; 58
ERROR; 2025-06-25 12:15:21; PLC_C; Valve stuck; ; ERR; 101; 1068; 338542478; 77
INFO; 2025-06-25 12:15:20; PLC_A; System running normally; ; WARN; 118; 1045; 851860777; 24
INFO; 2025-06-25 12:15:19; PLC_A; System running normally; ; WARN; 108; 1093; 1993651327; 0
INFO; 2025-06-25 12:15:18; PLC_C; System running normally; ; ERR; 110; 1027; 66350103; 89
INFO; 2025-06-25 12:15:17; PLC_C; System running normally; ; ERR; 107; 1017; 1448958932; 42
INFO; 2025-06-25 12:15:16; PLC_D; System running normally; ; WARN; 114; 1000; 1457453835; 82
INFO; 2025-06-25 12:15:15; PLC_C; System running normally; ; ERR; 105; 1098; 1560151235; 79
INFO; 2025-06-25 12:15:14; PLC_B; System running normally; ; OK; 102; 1077; 1929371601; 27
INFO; 2025-06-25 12:15:13; PLC_C; System running normally; ; WARN; 118; 1000; 2044131599; 83
ERROR; 2025-06-25 12:15:12; PLC_A; Conveyor misalignment; ; ERR; 107; 1092; 819992451; 85
INFO; 2025-06-25 12:15:11; PLC_C; System running normally; ; ERR; 107; 1077; 815251375; 54
ERROR; 2025-06-25 12:15:10; PLC_B; Valve stuck; ; OK; 108; 1000; 1759178689; 68
ERROR; 2025-06-25 12:15:09; PLC_B; Conveyor misalignment; ; ERR; 101; 1068; 1752456881; 60
INFO; 2025-06-25 12:15:08; PLC_D; System running normally; ; OK; 107; 1043; 1491971718; 70
INFO; 2025-06-25 12:15:07; PLC_C; System running normally; ; WARN; 102; 1026; 661066907; 58
INFO; 2025-06-25 12:15:06; PLC_B; System running normally; ; WARN; 106; 1080; 568932655; 0
INFO; 2025-06-25 12:15:05; PLC_B; System running normally; ; OK; 118; 1084; 255962285; 40
INFO; 2025-06-25 12:15:04; PLC_C; System running normally; ; ERR; 113; 1074; 1672395121; 37
ERROR; 2025-06-25 12:15:03; PLC_B; Sandextrator overload; 8; OK; 114; 1013; 841338883; 81
INFO; 2025-06-25 12:15:02; PLC_A; System running normally; ; OK; 113; 1075; 1131005341; 22
INFO; 2025-06-25 12:15:01; PLC_A; System running normally; ; OK; 117; 1050; 377721956; 66
ERROR; 2025-06-25 12:15:00; PLC_C; Sandextrator overload; 1; OK; 119; 1001; 290343475; 46
INFO; 2025-06-25 12:14:59; PLC_C; System running normally; ; WARN; 110; 1066; 1062416189; 63
INFO; 2025-06-25 12:14:58; PLC_B; System running normally; ; OK; 107; 1004; 1545879715; 70
INFO; 2025-06-25 12:14:57; PLC_A; System running normally; ; WARN; 110; 1047; 846309086; 8
INFO; 2025-06-25 12:14:56; PLC_A; System running normally; ; OK; 103; 1031; 418874333; 87
INFO; 2025-06-25 12:14:55; PLC_A; System running normally; ; OK; 104; 1048; 965019792; 82
ERROR; 2025-06-25 12:14:54; PLC_A; Temperature warning; ; ERR; 102; 1048; 298028691; 85
INFO; 2025-06-25 12:14:53; PLC_D; System running normally; ; ERR; 103; 1001; 312703392; 82
INFO; 2025-06-25 12:14:52; PLC_A; System running normally; ; OK; 118; 1078; 198134593; 85
INFO; 2025-06-25 12:14:51; PLC_B; System running normally; ; ERR; 115; 1093; 99955097; 74
INFO; 2025-06-25 12:14:50; PLC_D; System running normally; ; ERR; 102; 1006; 55580330; 99
INFO; 2025-06-25 12:14:49; PLC_A; System running normally; ; WARN; 109; 1019; 1201149139; 80
INFO; 2025-06-25 12:14:48; PLC_C; System running normally; ; ERR; 106; 1071; 999889965; 29
INFO; 2025-06-25 12:14:47; PLC_C; System running normally; ; ERR; 107; 1064; 330668694; 34
INFO; 2025-06-25 12:14:46; PLC_C; System running normally; ; OK; 102; 1088; 1070501085; 62
INFO; 2025-06-25 12:14:45; PLC_D; System running normally; ; ERR; 108; 1065; 730243608; 48
INFO; 2025-06-25 12:14:44; PLC_C; System running normally; ; ERR; 101; 1075; 409865512; 73
INFO; 2025-06-25 12:14:43; PLC_A; System running normally; ; OK; 102; 1031; 434045310; 28
ERROR; 2025-06-25 12:14:42; PLC_B; Conveyor misalignment; ; WARN; 112; 1050; 1321083915; 78
INFO; 2025-06-25 12:14:41; PLC_B; System running normally; ; OK; 119; 1035; 959060413; 7
INFO; 2025-06-25 12:14:40; PLC_D; System running normally; ; ERR; 103; 1033; 1489065118; 79
INFO; 2025-06-25 12:14:39; PLC_C; System running normally; ; WARN; 109; 1046; 1743471874; 94
ERROR; 2025-06-25 12:14:38; PLC_C; Temperature warning; ; OK; 107; 1002; 1392730171; 93
